code_v2021,code_v2024,uniqueID,areaKm,pop11,pop21,artif_surf12,artif_surf18,bu_vol
AT11,AT11,AT11AT11,3965.428120655083,285557.18805979076,296993.0,31396.0,32956.0,148612147.99999967
AT12,AT12,AT12AT12,19195.52630567136,1619297.0114327355,1703155.0,159876.0,167782.0,708842399.0000021
AT13,AT13,AT13AT13,413.4670532277401,1709545.037183042,1923149.0,26280.0,26426.0,516677241.9999982
AT21,AT21,AT21AT21,9542.743792055924,556323.0291061997,564404.0,50454.0,54740.0,205045701.00000057
AT22,AT22,AT22AT22,16413.06238988223,1208962.921756597,1252010.0,101014.0,108030.0,486530929.0000017
AT31,AT31,AT31AT31,11984.862361807538,1414267.221100349,1504476.0,115144.0,121174.0,570566737.0000007
AT32,AT32,AT32AT32,7158.9265099901695,529055.5026629753,561677.0,38677.0,41222.0,169273526.99999976
AT33,AT33,AT33AT33,12649.19286052163,709565.2198449104,762811.0,52626.0,54687.0,266875419.00000072
AT34,AT34,AT34AT34,2620.408254006714,370407.5061892921,400623.0,20531.0,22005.0,143064826.99999925
BE10,BE10,BE10BE10,162.15929112575157,1130346.9561463678,1216512.0,14033.0,14099.0,328833364.99999917
BE21,BE21,BE21BE21,2871.9625041320933,1772758.366451637,1878689.0,107368.0,109618.0,727899150.0000012
BE22,BE22,BE22BE22,2427.9655521784616,847345.3622539351,883114.0,68798.0,70784.0,416895867.9999992
BE23,BE23,BE23BE23,3006.966710549658,1447299.99964779,1533022.0,93742.0,97478.0,573282013.000002
BE24,BE24,BE24BE24,2119.07013415839,1093495.4517638527,1166211.0,69544.0,71344.0,374641034.0
BE25,BE25,BE25BE25,3169.191456819212,1167716.72488772,1206738.0,81944.0,86671.0,643792950.000001
BE31,BE31,BE31BE31,1097.2067510644317,383019.25493477023,408266.0,28821.0,29720.0,114431775.00000109
BE32,BE32,BE32BE32,3814.0881294648093,1321720.2662748708,1352586.0,82420.0,85476.0,396744261.9999998
BE33,BE33,BE33BE33,3857.6868093360235,1080810.9126655955,1113362.0,67111.0,69786.0,287647812.9999997
BE34,BE34,BE34BE34,4460.525259948213,272735.02548239334,291611.0,30926.0,32852.0,91931780.00000021
BE35,BE35,BE35BE35,3675.8757240070368,477856.8824650192,500140.0,42479.0,44503.0,132419883.999999
