code_v2006,code_v2013,uniqueID,areaKm,pop11,pop21,artif_surf12,artif_surf18,bu_vol
AT1,AT1,AT1AT1,23493.92995892227,3610064.3642811263,3918519.0,217081.0,226670.0,1372407179.0000029
AT2,AT2,AT2AT2,25876.47209279475,1763944.0407419135,1815087.0,151178.0,162446.0,690965978.0000011
AT3,AT2,AT3AT2,1.4264639996326673,0.0,0.0,0.0,0.0,85.00000000000009
AT3,AT3,AT3AT3,34306.27848434772,3020494.8743367223,3227009.0,226635.0,238719.0,1148826595.000005
BE1,BE1,BE1BE1,162.36814812738916,1133091.1424931323,1219234.0,14055.0,14121.0,329376397.0000017
BE2,BE2,BE2BE2,13586.624253431632,6323868.925394751,6663244.0,421154.0,435619.0,2735176266.000006
BE3,BE3,BE3BE3,16895.2493528054,3534835.8847244503,3664740.0,251639.0,262212.0,1022842338.9999986
BG3,BG3,BG3BG3,68256.1831684291,3748686.8924423377,3173186.0,339465.0,348625.0,1059447045.9999995
BG4,BG4,BG4BG4,42641.38656407175,3611975.2735769027,3287688.0,195570.0,203477.0,926347891.9999977
CH0,CH0,CH0CH0,40003.526218618834,7934614.0233494425,8729806.0,359047.0,375045.0,2508735955.000008
CY0,CY0,CY0CY0,9228.918184203028,837209.4510839774,922644.0,96010.0,103777.0,491440226.9999933
CZ0,CZ0,CZ0CZ0,78849.96038044758,10436474.497758832,10523100.0,681208.0,704899.0,2774402144.999994
DE1,DE1,DE1DE1,35687.5949038435,10479325.076908331,10996896.0,484744.0,499592.0,3118290142.0
DE2,DE2,DE2DE2,70077.15970070851,12381719.682537155,12885318.0,769404.0,799839.0,4289395172.000001
DE3,DE3,DE3DE3,890.8021252911258,3282366.947535205,3549893.0,63518.0,63863.0,884642553.0000012
DE4,DE4,DE4DE4,29592.479169474176,2463505.161434027,2506382.0,298465.0,306194.0,867844196.9999994
DE5,DE5,DE5DE5,384.79438305632823,644923.52806409,684419.0,23897.0,24266.0,164246558.00000155
DE6,DE6,DE6DE6,736.8609138687872,1697643.5491305734,1793953.0,48596.0,48933.0,418252354.99999905
DE7,DE7,DE7DE7,21032.662447715025,5968741.319007852,6134415.0,284998.0,291247.0,1780119138.9999993
DE8,DE8,DE8DE8,23009.609171303535,1603972.0019581136,1553043.0,180563.0,185610.0,513939970.0000014
DE9,DE5,DE9DE5,14.351321575249472,0.16733068227767944,2.0,59.0,11.0,5415.999999999998
DE9,DE9,DE9DE9,47536.42595346875,7782911.081079781,7863744.0,588848.0,615067.0,2819582058.0000086
DEA,DEA,DEADEA,34052.220007529395,17531252.310874127,17741549.0,766833.0,785908.0,5412138476.000011
DEB,DEB,DEBDEB,19741.31141168566,3986589.083853852,4043579.0,235996.0,242287.0,1453221735.0
DEC,DEC,DECDEC,2556.1777929798236,999571.7190552222,1000874.0,55387.0,56474.0,364282138.99999976
DED,DED,DEDDED,18395.877539428715,4054255.9881322957,4004703.0,302383.0,309366.0,1219011180.0000014
DEE,DEE,DEEDEE,20508.15252015778,2287021.119156679,2131541.0,204081.0,209867.0,860408206.0000012
DEF,DEF,DEFDEF,15572.422668230847,2795748.894723575,2896502.0,207340.0,215539.0,907200772.9999981
DEG,DEG,DEGDEG,16117.259755946026,2188184.6901229974,2098446.0,159194.0,162700.0,690583286.999999
DK0,DK0,DK0DK0,42766.08011608527,5503520.916469328,5810695.0,516402.0,540202.0,2224476602.00001
EE0,EE0,EE0EE0,43422.03812930709,1288210.21362956,1331313.0,131216.0,136304.0,382342956.0000012
ES1,ES1,ES1ES1,45485.09389658085,4405731.224690619,4289969.0,253949.0,259954.0,1292493863.000014
ES1,ES4,ES1ES4,1.1855472163273968,0.0,2.0,0.0,0.0,1073.0
ES2,ES1,ES2ES1,4.9086240432260135,7.5418538749218,9.0,4.0,4.0,5262.000000000002
ES2,ES2,ES2ES2,70384.41221383307,4472717.710733446,4524342.0,186030.0,196405.0,1256570826.9999928
ES3,ES3,ES3ES3,8014.583228284646,6420262.754597127,6726541.0,133248.0,136080.0,1295199789.9999943
ES4,ES4,ES4ES4,215301.09046897112,5734505.090434064,5497900.0,439268.0,458082.0,2564399550.0000067
ES5,ES5,ES5ES5,60344.508453758936,13593378.189350145,13996535.0,444906.0,465002.0,4162226264.0000067
ES6,ES6,ES6ES6,98940.79188957477,9983099.203823399,10166949.0,403553.0,423339.0,3155441621.9999995
ES7,ES7,ES7ES7,7446.355651600499,2073661.53774971,2173779.0,75607.0,76136.0,546099907.9999988
FI1,FI1,FI1FI1,335549.29646574246,5263095.560309903,5416333.0,714363.0,763203.0,1716554554.9999967
FI2,FI2,FI2FI2,1288.7283169475118,27073.248930129306,29260.0,5916.0,6306.0,10385216.99999999
FR1,FR1,FR1FR1,12059.421490362109,11770203.954166958,12280250.0,301157.0,306781.0,2582196889.0000014
FR2,FR2,FR2FR2,146560.91686670313,10746311.270459348,10740616.0,1062082.0,1109816.0,3842995413.999999
FR3,FR3,FR3FR3,12436.618124243698,4030550.2371750483,4057097.0,230257.0,238370.0,1156519106.0000002
FR4,FR4,FR4FR4,48281.96459600612,5371238.78227544,5421654.0,413577.0,427085.0,1792346180.0000005
FR5,FR5,FR5FR5,85750.05073203292,8526769.891026372,9047769.0,924316.0,963191.0,3519592205.0000014
FR6,FR6,FR6FR6,104421.29626259301,6858445.097096672,7349756.0,679573.0,714397.0,2982990247.999999
FR7,FR7,FR7FR7,70870.47838303917,7579552.682320123,8102525.0,583089.0,607777.0,2595550853.000003
FR8,FR8,FR8FR8,68014.64335910534,7826849.517622005,8352498.0,535644.0,560693.0,2884105648.0
