code_v2010,code_v2016,uniqueID,areaKm,pop11,pop21,artif_surf12,artif_surf18,bu_vol
AT11,AT11,AT11AT11,3955.130676156863,285171.7875164589,296649.0,31281.0,32835.0,148460067.00000036
AT12,AT11,AT12AT11,1.0468777265397915,0.0,0.0,51.0,51.0,0.0
AT12,AT12,AT12AT12,19143.093953559994,1616107.5360491928,1699484.0,159563.0,167459.0,707551246.0000035
AT13,AT13,AT13AT13,411.00891573028736,1708534.4559249582,1922261.0,26221.0,26367.0,516367027.9999993
AT21,AT21,AT21AT21,9522.375689816345,555976.9176133092,564077.0,50375.0,54654.0,204904576.00000012
AT22,AT22,AT22AT22,16375.038526154394,1208260.8731957085,1251275.0,100878.0,107870.0,486177866.99999803
AT31,AT31,AT31AT31,11956.600751292823,1413279.9068745985,1503508.0,114993.0,121012.0,570173351.9999969
AT32,AT32,AT32AT32,7146.221643731132,528895.6113827936,561524.0,38642.0,41186.0,169189317.9999987
AT33,AT33,AT33AT33,12635.804440935477,709400.6413314071,762681.0,52601.0,54664.0,266817049.00000006
AT34,AT34,AT34AT34,2616.4273401987957,369682.34369320236,400044.0,20474.0,21945.0,142904114.0000001
BE10,BE10,BE10BE10,162.3686643927821,1133091.1424931323,1219234.0,14055.0,14121.0,329376397.0000017
BE21,BE21,BE21BE21,2874.0498053362835,1772195.107817241,1878326.0,107339.0,109588.0,727771121.000001
BE22,BE22,BE22BE22,2426.790402966938,847295.8357627405,883042.0,68774.0,70761.0,416864240.0000011
BE23,BE23,BE23BE23,3006.14214073231,1447127.6678087974,1532947.0,93729.0,97458.0,573248066.9999993
BE24,BE24,BE24BE24,2117.289956279753,1090582.4533716189,1163103.0,69475.0,71273.0,373950134.000003
BE25,BE25,BE25BE25,3167.392281680115,1167467.4988887806,1206529.0,81911.0,86635.0,643686232.0000017
BE31,BE31,BE31BE31,1096.5943315564725,382941.5565829648,408191.0,28802.0,29700.0,114404291.00000018
BE32,BE32,BE32BE32,3812.9986541538333,1321417.634539223,1352350.0,82394.0,85449.0,396671730.9999989
BE33,BE33,BE33BE33,3857.881857033458,1080819.5804475078,1113359.0,67112.0,69787.0,287647409.9999997
BE34,BE34,BE34BE34,4460.266651383559,272735.02548239334,291611.0,30926.0,32852.0,91931779.99999976
BE35,BE35,BE35BE35,3675.727618933673,477864.601148146,500139.0,42480.0,44504.0,132421202.00000015
BG31,BG31,BG31BG31,19038.771260344365,847115.599282508,689455.0,83694.0,85688.0,267967273.99999887
BG32,BG32,BG32BG32,14796.369816675553,860713.1996595302,698989.0,75088.0,77251.0,250538569.0000004
BG33,BG33,BG33BG33,14646.727133165274,965492.9140183617,828442.0,79305.0,80827.0,244020326.00000077
BG34,BG34,BG34BG34,19801.082897730794,1075599.0647999467,956388.0,101386.0,104867.0,296951403.0000006
BG41,BG41,BG41BG41,20300.422694634373,2132782.886718843,1981422.0,102543.0,106569.0,509787692.99999976
BG42,BG42,BG42BG42,22365.237812760348,1479228.0066242996,1306266.0,93029.0,96912.0,416566498.99999785
CH01,CH01,CH01CH01,8716.925920292922,1501544.0947488819,1684532.0,66029.0,69771.0,452976492.99999994
CH02,CH02,CH02CH02,10059.128430096025,1772104.6610828028,1907619.0,92709.0,96760.0,547909919.999998
CH03,CH03,CH03CH03,1958.1894113748756,1072193.8384578275,1187239.0,42326.0,43068.0,336532348.99999845
CH04,CH04,CH04CH04,1728.3036464386876,1391945.9922352612,1563895.0,42410.0,42954.0,387701503.000001
CH05,CH05,CH05CH05,11528.517809944438,1115308.9744297967,1204284.0,64752.0,69125.0,420857761.99999833
CH06,CH06,CH06CH06,4483.133853538929,758166.6884478863,833779.0,33263.0,34926.0,233982292.0000004
CH07,CH07,CH07CH07,2811.95673343267,337601.58436141827,352254.0,17957.0,18862.0,130150750.00000122
CY00,CY00,CY00CY00,9248.596002608492,838261.5916221495,923346.0,96488.0,104270.0,492098149.0000018
CZ01,CZ01,CZ01CZ01,496.36947164690525,1268339.4234661292,1302618.0,29069.0,29435.0,339435404.9999992
CZ02,CZ02,CZ02CZ02,10929.197041818024,1289573.1212603238,1414194.0,111238.0,115711.0,393290636.00000113
CZ02,CZ03,CZ02CZ03,87.93156200737357,123.49508088827115,68.0,15.0,17.0,74453.00000000006
CZ03,CZ03,CZ03CZ03,17619.261682025972,1198845.0991638536,1213225.0,100862.0,104086.0,397881324.00000197
CZ04,CZ04,CZ04CZ04,8649.133316581905,1104358.6307388563,1067798.0,79142.0,81028.0,241666485.99999925
CZ05,CZ05,CZ05CZ05,12442.446120075398,1492168.6146609066,1483778.0,106975.0,111173.0,401689674.0000005
CZ06,CZ06,CZ06CZ06,13983.361161827324,1669123.918537512,1695337.0,109447.0,113009.0,461275590.99999946
CZ06,CZ07,CZ06CZ07,6.197256055639642,5.636363983154301,13.0,0.0,0.0,2339.0000000000005
CZ07,CZ07,CZ07CZ07,9226.289915923124,1208601.8688922967,1184176.0,77205.0,80296.0,297658518.9999999
CZ07,CZ08,CZ07CZ08,2.721720385289685,0.0,1.0,0.0,0.0,4100.000000000001
CZ08,CZ08,CZ08CZ08,5427.957687811941,1205559.138265882,1162130.0,67366.0,70253.0,241531216.99999967
DE11,DE11,DE11DE11,10553.162984221277,3914693.8675300274,4082923.0,162740.0,167350.0,1067090476.0000015
DE12,DE12,DE12DE12,6912.819258209629,2664416.2496218355,2792857.0,111119.0,113716.0,817353167.0000013
DE13,DE13,DE13DE13,9354.032959399925,2144450.5024167183,2264167.0,109696.0,113294.0,680818289.0000018
DE14,DE14,DE14DE14,8915.929103242906,1760834.102619643,1861109.0,101464.0,105520.0,554104765.9999993
DE21,DE21,DE21DE21,17527.401110222403,4327368.691658351,4626837.0,216243.0,224007.0,1240329028.0000012
DE22,DE22,DE22DE22,10321.81552472851,1172388.3393825227,1222544.0,104963.0,109993.0,522320835.000001
DE23,DE23,DE23DE23,9687.233145327358,1070770.2814917848,1090247.0,86561.0,91532.0,420798785.99999946
DE24,DE24,DE24DE24,7230.233787930013,1063975.3041091776,1038508.0,74144.0,77501.0,391152796.99999994
DE25,DE25,DE25DE25,7244.379997945787,1681669.999200943,1753013.0,89373.0,92159.0,553100204.000001
DE26,DE26,DE26DE26,8528.039752283865,1300918.1508024808,1294653.0,88609.0,90979.0,509873052.9999999
DE27,DE27,DE27DE27,9990.128853304574,1777675.79542348,1871661.0,110857.0,115069.0,655700275.9999994
DE30,DE30,DE30DE30,891.7477033893695,3282980.2270068955,3550346.0,63552.0,63896.0,884788403.9999986
DE40,DE40,DE40DE40,29648.877428768057,2465112.6062526964,2508097.0,298770.0,306521.0,868378512.9999995
DE50,DE50,DE50DE50,401.2029072194601,645164.1946373151,684660.0,24093.0,24417.0,164333137.00000045
DE60,DE60,DE60DE60,738.5292368795505,1698397.4958689008,1794737.0,48639.0,48974.0,418417822.0000009
DE71,DE71,DE71DE71,7441.737474529818,3740326.793564123,3937081.0,139201.0,141681.0,1072610398.0000006
DE72,DE72,DE72DE72,5379.433695735135,1025335.1230558639,1018723.0,60676.0,62057.0,312902349.0000006
DE73,DE73,DE73DE73,8289.221271238122,1205446.1390182318,1180715.0,85395.0,87788.0,395173152.0000018
DE80,DE80,DE80DE80,23058.227935323324,1605401.7306195954,1554369.0,180910.0,185965.0,514642233.99999917
DE91,DE91,DE91DE91,8119.898339202624,1577907.8448209339,1569426.0,101297.0,103736.0,517089237.9999995
DE92,DE92,DE92DE92,9064.6649085862,2095463.7490767506,2086883.0,125244.0,129531.0,705499142.0000037
DE93,DE93,DE93DE93,15477.051171568311,1672661.62693056,1688001.0,159769.0,166852.0,647694788.9999989
DE94,DE94,DE94DE94,14984.04630500515,2437086.899438319,2518296.0,203261.0,215702.0,949595064.9999999
DEA1,DEA1,DEA1DEA1,5290.203027459091,5077551.643428387,5156021.0,184739.0,188214.0,1520588426.9999995
DEA2,DEA2,DEA2DEA2,7358.152552607059,4284317.620843086,4403969.0,179443.0,183949.0,1284538089.0000005
DEA3,DEA3,DEA3DEA3,6917.818703077441,2571231.90512012,2616413.0,130150.0,134767.0,896329750.000003
DEA4,DEA4,DEA4DEA4,6524.213808573869,2029004.4080294003,2041166.0,115312.0,118945.0,684009993.999997
DEA5,DEA5,DEA5DEA5,8011.273271457241,3574882.723663348,3528669.0,157696.0,160577.0,1028180270.0000004
DEB1,DEB1,DEB1DEB1,8074.414004807259,1482985.1455274676,1497538.0,94642.0,97112.0,512176593.99999946
DEB2,DEB2,DEB2DEB2,4928.080050678459,518335.64961545717,514444.0,44641.0,46237.0,195306536.99999955
DEB3,DEB3,DEB3DEB3,6849.01206942301,1988526.7184795274,2034842.0,97357.0,99603.0,746787114.9999988
DEC0,DEC0,DEC0DEC0,2570.6868669467135,1000150.4502915072,1001385.0,55500.0,56586.0,364477152.0000003
DED2,DED2,DED2DED2,7945.679029621748,1591473.338255646,1574724.0,131542.0,135200.0,459823343.0
DED4,DED4,DED4DED4,6523.752218338595,1498775.190983762,1386732.0,104391.0,106527.0,445236208.9999976
DED5,DED5,DED5DED5,3977.546257972035,966289.3023388918,1045556.0,66829.0,68027.0,314711206.00000054
DEE0,DEE0,DEE0DEE0,20548.148963219002,2287186.0061705424,2131679.0,204224.0,210024.0,860469780.0000015
DEF0,DEF0,DEF0DEF0,15612.732222443185,2798255.2506454973,2900186.0,207616.0,215857.0,908187932.0000036
DEG0,DEG0,DEG0DEG0,16198.646627655558,2188545.4672043165,2098716.0,159436.0,162942.0,690757658.0000001
DK01,DK01,DK01DK01,2573.4870105616087,1676020.6511587484,1840869.0,79609.0,80994.0,480362935.0000005
DK02,DK02,DK02DK02,7309.708264936108,814626.4106521556,837022.0,93598.0,97418.0,333866602.99999833
DK03,DK03,DK03DK03,12142.86272657557,1193655.3480171573,1221292.0,133129.0,141302.0,559193197.999995
DK04,DK04,DK04DK04,13148.529290830047,1254144.5790937685,1328728.0,134042.0,141500.0,568213506.0000018
DK05,DK05,DK05DK05,7929.2454260477425,575923.1840488097,589339.0,77904.0,80890.0,284282566.0000005
EE00,EE00,EE00EE00,45286.7474417969,1288700.2868847563,1331394.0,131378.0,136474.0,382451275.9999993
EL11,EL51,EL11EL51,14172.219321699558,609512.3932291246,558854.0,49340.0,53770.0,209220619.99999958
EL12,EL51,EL12EL51,1.025452238557816,0.0,0.0,0.0,0.0,0.0
EL12,EL52,EL12EL52,18799.76769710629,1917456.5416177795,1788538.0,101109.0,107454.0,641734727.0000002
EL13,EL53,EL13EL53,9448.826383491898,285803.0000076842,252935.0,35977.0,39304.0,104267421.0000007
EL14,EL61,EL14EL61,14027.271613633082,744444.6248104649,686818.0,54935.0,58134.0,256468210.00000012
EL21,EL54,EL21EL54,9134.285858866919,343621.4646111494,317896.0,32363.0,32638.0,105692876.00000066
EL22,EL62,EL22EL62,2291.4802538899125,203996.11760516075,202145.0,20842.0,21949.0,65565468.99999991
EL23,EL63,EL23EL63,11288.39282707121,685633.6363104604,643022.0,47443.0,49588.0,225231518.9999991
EL24,EL64,EL24EL64,15533.020599133382,553696.967820432,504773.0,60678.0,63559.0,204634751.99999845
EL25,EL65,EL25EL65,15488.754612911336,583155.8921949607,535744.0,55011.0,56104.0,205455597.99999923
EL30,EL30,EL30EL30,3797.993157872994,3980627.9279160863,3810897.0,90479.0,92230.0,1332247496.9999957
EL30,EL64,EL30EL64,2.1002508978745613,0.0,0.0,116.0,127.0,10884.000000000002
EL41,EL41,EL41EL41,3840.818849030902,194387.0236476261,191630.0,11639.0,12068.0,61854094.00000003
EL42,EL42,EL42EL42,5277.557871005876,327921.55332937074,316833.0,31667.0,32748.0,143038843.99999934
EL43,EL43,EL43EL43,8333.637406962986,623013.8619949392,618827.0,36509.0,37701.0,208695759.9999997
ES11,ES11,ES11ES11,29565.147357585458,2745687.3877559165,2693857.0,180847.0,185359.0,845894262.0000014
ES12,ES12,ES12ES12,10600.367124499391,1072628.2260239683,1011834.0,45586.0,45758.0,301577516.00000703
ES13,ES13,ES13ES13,5325.027597945568,587464.9943416564,584294.0,27542.0,28863.0,145039540.00000176
ES21,ES21,ES21ES21,7228.350892677046,2175455.4042486977,2210989.0,54340.0,56708.0,433643787.00000167
ES22,ES22,ES22ES22,10390.613079582003,638483.7488268389,661972.0,32007.0,32696.0,235502243.00000083
ES23,ES23,ES23ES23,5044.557170942415,320761.9893663387,319396.0,17062.0,17033.0,122437787.99999768
ES24,ES24,ES24ES24,47720.31667866183,1338019.2641517099,1331982.0,82621.0,89969.0,464991496.9999941
ES30,ES30,ES30ES30,8030.745408552752,6420637.201143904,6726848.0,133294.0,136127.0,1295269242.9999886
ES41,ES11,ES41ES11,1.2515474005244864,0.0,0.0,0.0,0.0,0.0
ES41,ES41,ES41ES41,94220.50875834397,2528427.9120301185,2384420.0,208095.0,219923.0,1032844534.000001
ES42,ES42,ES42ES42,79457.33269903547,2102940.823587346,2052176.0,160045.0,163729.0,1028367794.9999986
ES43,ES43,ES43ES43,41633.9328279069,1103357.6891364537,1061543.0,71176.0,74478.0,503261783.0000063
