code_v2016,code_v2021,uniqueID,areaKm,pop11,pop21,artif_surf12,artif_surf18,bu_vol
AT11,AT11,AT11AT11,3965.447270447418,285557.1880597914,296993.0,31396.0,32956.0,148612147.99999964
AT12,AT12,AT12AT12,19195.65763579121,1619316.5851915157,1703185.0,159877.0,167784.0,708854183.9999963
AT13,AT13,AT13AT13,413.46705321263005,1709545.037183042,1923149.0,26280.0,26426.0,516677241.99999744
AT21,AT21,AT21AT21,9542.50056263618,556323.0291062002,564404.0,50454.0,54740.0,205045001.00000173
AT22,AT22,AT22AT22,16413.096789021743,1208962.9217565972,1252011.0,101014.0,108031.0,486531387.00000113
AT31,AT31,AT31AT31,11984.885602231472,1414265.8590824723,1504475.0,115144.0,121174.0,570566248.9999989
AT32,AT32,AT32AT32,7158.926510000412,529055.5026629753,561677.0,38677.0,41222.0,169273526.99999887
AT33,AT33,AT33AT33,12649.10040990365,709565.2198449104,762811.0,52626.0,54687.0,266875419.00000063
AT34,AT34,AT34AT34,2620.4082540012205,370407.5061892921,400623.0,20531.0,22005.0,143064827.00000054
BE10,BE10,BE10BE10,162.0983354244208,1130176.1008149374,1216332.0,14032.0,14098.0,328804752.9999998
BE21,BE21,BE21BE21,2869.842531270792,1772402.480393552,1878443.0,107361.0,109611.0,727847484.0000012
BE21,BE23,BE21BE23,1.2397530044833354,0.0,0.0,0.0,0.0,3735.0
BE22,BE22,BE22BE22,2427.935455534253,847345.3622539358,883114.0,68796.0,70782.0,416895868.0
BE23,BE21,BE23BE21,1.3361703344552343,0.0,0.0,0.0,0.0,1169.9999999999998
BE23,BE23,BE23BE23,3005.2880462286826,1447180.7149468,1532951.0,93737.0,97465.0,573253682.0000004
BE24,BE24,BE24BE24,2118.21018356715,1090376.050717338,1163038.0,69492.0,71291.0,373982794.99999917
BE25,BE25,BE25BE25,3168.018723334034,1167670.6591028161,1206703.0,81921.0,86645.0,643765386.9999995
BE31,BE31,BE31BE31,1097.1779823251577,383019.25493477023,408266.0,28820.0,29719.0,114431775.00000377
BE32,BE32,BE32BE32,3813.5558586037178,1321640.0169288535,1352535.0,82417.0,85468.0,396731301.99999964
BE33,BE33,BE33BE33,3857.2584750385304,1080806.4954777202,1113355.0,67109.0,69784.0,287645968.0000002
BE34,BE34,BE34BE34,4459.951233089289,272735.02548239357,291611.0,30923.0,32849.0,91931697.99999975
BE35,BE35,BE35BE35,3675.77510954613,477855.6671385916,500133.0,42479.0,44503.0,132419183.99999996
BG31,BG31,BG31BG31,19062.005469061027,847115.9218631441,689455.0,83694.0,85690.0,267967825.99999905
BG32,BG32,BG32BG32,14817.415117710636,860713.1996595289,698990.0,75089.0,77252.0,250541381.00000048
BG33,BG33,BG33BG33,14646.727133165274,965492.9140183617,828442.0,79305.0,80827.0,244020326.00000077
BG34,BG34,BG34BG34,19801.082897730794,1075599.0647999467,956388.0,101386.0,104867.0,296951403.0000006
BG41,BG41,BG41BG41,20300.422694634373,2132782.886718843,1981422.0,102543.0,106569.0,509787692.99999976
BG42,BG42,BG42BG42,22365.23784532222,1479228.0066242996,1306266.0,93029.0,96912.0,416566498.99999785
CH01,CH01,CH01CH01,8716.91011123837,1501544.0947488814,1684532.0,66028.0,69770.0,452976245.0000007
CH02,CH02,CH02CH02,10059.278313764142,1772100.3056817672,1907616.0,92710.0,96761.0,547907919.9999982
CH03,CH03,CH03CH03,1958.444266489811,1073705.4686153028,1188344.0,42344.0,43086.0,336781279.99999803
CH04,CH04,CH04CH04,1728.3036464386876,1391945.9922352612,1563895.0,42410.0,42954.0,387701503.000001
CH05,CH05,CH05CH05,11528.431840035875,1115308.9744297971,1204284.0,64752.0,69125.0,420857761.99999803
CH06,CH06,CH06CH06,4482.477821479236,758166.6884478882,833779.0,33263.0,34926.0,233982226.99999973
CH07,CH07,CH07CH07,2811.924750903958,337601.5843614182,352254.0,17957.0,18862.0,130150750.0000012
CY00,CY00,CY00CY00,9248.869976154157,838283.5171151398,923355.0,96506.0,104288.0,492103636.00000066
CZ01,CZ01,CZ01CZ01,496.41068382845543,1268339.4234661283,1302623.0,29072.0,29437.0,339438754.00000286
CZ02,CZ02,CZ02CZ02,10929.260119099945,1289574.6145589696,1414198.0,111241.0,115714.0,393292078.9999981
CZ03,CZ03,CZ03CZ03,17707.590598248087,1198968.5942447428,1213293.0,100877.0,104103.0,397956079.99999845
CZ04,CZ04,CZ04CZ04,8649.851383090361,1104369.4925700442,1067802.0,79145.0,81032.0,241670520.9999999
CZ05,CZ05,CZ05CZ05,12442.417874520872,1492168.614660911,1483778.0,106975.0,111173.0,401689393.9999973
CZ06,CZ06,CZ06CZ06,13983.445446847225,1669126.251871007,1695339.0,109447.0,113009.0,461277914.00000095
CZ07,CZ07,CZ07CZ07,9233.763938245314,1208614.5548414378,1184209.0,77206.0,80296.0,297667413.9999982
CZ08,CZ08,CZ08CZ08,5430.742238891703,1205559.1382658805,1162131.0,67366.0,70253.0,241535316.99999794
DE11,DE11,DE11DE11,10551.893035285651,3914192.8032505587,4082661.0,162710.0,167318.0,1067024442.9999967
DE12,DE12,DE12DE12,6912.090957776752,2664693.679181592,2793484.0,111117.0,113717.0,817504082.9999996
DE13,DE13,DE13DE13,9350.845241544894,2144342.8627149193,2263969.0,109700.0,113298.0,680773414.0000019
DE14,DE14,DE14DE14,8913.848813941637,1760673.4484571028,1860983.0,101455.0,105507.0,554049431.0000002
DE21,DE21,DE21DE21,17528.597165000832,4327860.866111281,4627207.0,216268.0,224033.0,1240427428.0000012
DE22,DE22,DE22DE22,10323.905052145017,1172478.006469411,1222630.0,104987.0,110021.0,522376038.0000004
DE23,DE23,DE23DE23,9689.852182514674,1070964.3723514748,1090469.0,86570.0,91540.0,420847301.00000024
DE24,DE24,DE24DE24,7229.191816125522,1063931.2880084936,1038495.0,74144.0,77501.0,391146262.99999964
DE25,DE25,DE25DE25,7242.999238169943,1681780.6783043896,1752885.0,89361.0,92147.0,553042595.9999999
DE26,DE26,DE26DE26,8526.745377894922,1301044.2793310774,1294689.0,88602.0,90971.0,509856499.9999998
DE27,DE27,DE27DE27,9989.382070783826,1777706.550535714,1871590.0,110859.0,115071.0,655684260.0000006
DE30,DE30,DE30DE30,891.7749522139989,3282987.17381311,3550398.0,63556.0,63900.0,884792467.0000013
DE40,DE40,DE40DE40,29646.98625423992,2465176.8107199683,2508148.0,298776.0,306523.0,868373542.0
DE50,DE50,DE50DE50,401.5810356244932,646474.9386952166,687111.0,24120.0,24445.0,164645299.0000011
DE60,DE60,DE60DE60,737.6313128814262,1698418.8877012657,1794759.0,48641.0,48976.0,418422149.9999946
DE71,DE71,DE71DE71,7440.289230892977,3739543.2127439296,3936347.0,139178.0,141652.0,1072536828.0000017
DE72,DE72,DE72DE72,5378.967540232072,1025339.2090261761,1018726.0,60675.0,62056.0,312898608.00000036
DE73,DE73,DE73DE73,8288.265727238904,1205169.3055154025,1180556.0,85393.0,87785.0,395144497.00000167
DE80,DE80,DE80DE80,23052.41592254258,1605959.190850632,1554973.0,180927.0,185983.0,515001758.99999946
DE91,DE91,DE91DE91,8115.0977026206965,1577861.7296734438,1569402.0,101296.0,103735.0,517119257.99999964
DE92,DE92,DE92DE92,9060.757861449007,2095316.3942960245,2086854.0,125239.0,129526.0,705488225.0000014
DE93,DE93,DE93DE93,15473.13748941029,1672785.7246683424,1688052.0,159770.0,166855.0,647683343.9999988
DE94,DE94,DE94DE94,14979.923464697256,2437046.4782032142,2518206.0,203262.0,215700.0,949553521.9999976
DEA1,DEA1,DEA1DEA1,5291.029603459566,5077759.274855532,5156061.0,184750.0,188230.0,1520606071.9999995
DEA2,DEA2,DEA2DEA2,7359.755867053766,4284625.71696981,4404343.0,179490.0,184018.0,1284632219.9999986
DEA3,DEA3,DEA3DEA3,6917.6620941975,2571259.662882615,2616530.0,130151.0,134769.0,896372395.0000013
DEA4,DEA4,DEA4DEA4,6524.066318808394,2028621.420081641,2040847.0,115294.0,118927.0,683931288.999999
DEA5,DEA5,DEA5DEA5,8011.946805846408,3575129.3862251947,3528943.0,157708.0,160592.0,1028240481.0000001
DEB1,DEB1,DEB1DEB1,8072.765046000819,1483047.9930260351,1497583.0,94642.0,97116.0,512185634.0000014
DEB2,DEB2,DEB2DEB2,4927.474488002063,518337.4279169035,514443.0,44640.0,46235.0,195303018.99999914
DEB3,DEB3,DEB3DEB3,6846.402701391561,1988365.1292123275,2034521.0,97339.0,99584.0,746724571.9999996
DEC0,DEC0,DEC0DEC0,2569.9743524681303,1000119.816290429,1001369.0,55495.0,56583.0,364482703.9999999
DED2,DED2,DED2DED2,7945.235719063212,1591297.1390248355,1574612.0,131534.0,135191.0,459799421.0000002
DED4,DED4,DED4DED4,6523.115596308177,1498791.0591323809,1386750.0,104388.0,106525.0,445241008.99999875
DED5,DED5,DED5DED5,3977.1586637223245,966306.8041867798,1045560.0,66834.0,68032.0,314715658.00000113
DEE0,DEE0,DEE0DEE0,20545.22440767985,2287260.087537518,2131766.0,204245.0,210045.0,860535253.9999987
DEF0,DEF0,DEF0DEF0,15611.174082848609,2798627.6613276475,2900483.0,207632.0,215870.0,908295603.0000012
DEG0,DEG0,DEG0DEG0,16193.640016603693,2188505.8872081665,2098669.0,159412.0,162914.0,690731648.0000024
DK01,DK01,DK01DK01,2575.192159777449,1676664.986230812,1841473.0,79670.0,81063.0,480543855.0000026
DK02,DK02,DK02DK02,7312.438656461097,814676.5318849138,837079.0,93625.0,97453.0,333887838.9999963
DK03,DK03,DK03DK03,12153.042883704144,1193682.3598688403,1221316.0,133172.0,141354.0,559212950.9999964
DK04,DK04,DK04DK04,13157.298195552632,1254194.1744395168,1328745.0,134052.0,141516.0,568245919.0000007
DK05,DK05,DK05DK05,7930.692055651855,575974.8869640048,589342.0,77907.0,80893.0,284285726.0000024
EE00,EE00,EE00EE00,45312.589336310644,1288872.006237323,1331441.0,131474.0,136568.0,382496236.9999988
EL30,EL30,EL30EL30,3803.8653961169193,3980636.0738381483,3810908.0,90498.0,92254.0,1332254294.9999957
EL41,EL41,EL41EL41,3840.8189664012916,194387.0236476261,191630.0,11639.0,12068.0,61854094.00000003
EL42,EL42,EL42EL42,5277.922390004083,327921.5533293708,316833.0,31667.0,32748.0,143038843.99999967
EL43,EL43,EL43EL43,8339.370254621084,623013.8619949397,618834.0,36514.0,37706.0,208701284.0
EL51,EL51,EL51EL51,14185.020756202246,609529.2974391499,558869.0,49343.0,53773.0,209233475.00000012
EL52,EL52,EL52EL52,18832.53691795986,1920938.3755887256,1789510.0,101413.0,107766.0,642269275.0000004
EL53,EL53,EL53EL53,9460.741432749677,285803.00000768295,252935.0,35992.0,39319.0,104268100.000001
EL54,EL54,EL54EL54,9145.655976081562,343741.94362572435,317961.0,32384.0,32659.0,105716360.00000015
EL61,EL61,EL61EL61,14046.487716662556,744480.2468338758,686844.0,54967.0,58166.0,256508531.00000027
EL62,EL62,EL62EL62,2291.4845020303474,203996.11760516075,202145.0,20842.0,21949.0,65565468.99999991
EL63,EL63,EL63EL63,11309.342420043831,687120.8828463329,644501.0,47526.0,49675.0,225583030.0000014
EL64,EL64,EL64EL64,15552.660770917035,553745.9691163749,504825.0,60843.0,63744.0,204700010.99999958
EL65,EL65,EL65EL65,15505.009447564184,583287.5966521767,535815.0,55059.0,56150.0,205475496.99999782
ES11,ES11,ES11ES11,29566.296376924034,2745677.212443031,2693840.0,180846.0,185358.0,845890247.0
ES12,ES12,ES12ES12,10599.711825460558,1072628.2260239578,1011834.0,45585.0,45757.0,301577554.99999946
