code_v2006,code_v2010,uniqueID,areaKm,pop11,pop21,artif_surf12,artif_surf18,bu_vol
AT1,AT1,AT1AT1,23531.19135401825,3611933.0830675457,3920650.0,217326.0,226931.0,1373170968.0000026
AT2,AT2,AT2AT2,25904.26540237074,1764595.7607802735,1815633.0,151294.0,162566.0,691216897.9999983
AT3,AT2,AT3AT2,1.4283818584405503,0.0,0.0,0.0,0.0,85.00000000000001
AT3,AT3,AT3AT3,34335.652384661385,3021642.7961144773,3228003.0,226769.0,238866.0,1149190616.0000014
BE1,BE1,BE1BE1,162.4731416405032,1133148.8075961133,1219298.0,14062.0,14128.0,329398275.9999994
BE2,BE2,BE2BE2,13593.747470544267,6325012.976156506,6664207.0,421305.0,435782.0,2735581685.999998
BE3,BE3,BE3BE3,16897.27745145162,3535216.0167154404,3665136.0,251670.0,262245.0,1022963020.9999985
BG3,BG3,BG3BG3,68273.92016911118,3748686.8924423386,3173186.0,339464.0,348624.0,1059447330.0000001
BG4,BG4,BG4BG4,42641.38656407175,3611975.2735769027,3287688.0,195570.0,203477.0,926347891.9999977
CH0,CH0,CH0CH0,40003.77041440471,7936116.311290421,8730901.0,359065.0,375063.0,2508982514.0000076
CY0,CY0,CY0CY0,9228.918184203028,837209.4510839774,922644.0,96010.0,103777.0,491440226.9999933
CZ0,CZ0,CZ0CZ0,78850.18938692019,10436474.497758834,10523100.0,681208.0,704899.0,2774402144.9999914
DE1,DE1,DE1DE1,35690.283385508395,10479809.523844818,10997813.0,484770.0,499618.0,3118506438.999999
DE2,DE2,DE2DE2,70077.79375482086,12381536.428191563,12885403.0,769408.0,799843.0,4289441237.0000014
DE3,DE3,DE3DE3,890.8379736079862,3282366.9475352345,3549893.0,63519.0,63864.0,884642552.9999994
DE4,DE4,DE4DE4,29593.04958544102,2463568.7035083473,2506519.0,298474.0,306204.0,867862964.9999996
DE5,DE5,DE5DE5,384.8360696799241,644923.5280640904,684421.0,23899.0,24268.0,164247116.000001
DE6,DE6,DE6DE6,736.9941719093512,1697762.9855888463,1794071.0,48600.0,48937.0,418278598.999998
DE7,DE7,DE7DE7,21032.97837577146,5968795.213356883,6134423.0,285000.0,291248.0,1780121522.9999998
DE8,DE8,DE8DE8,22997.652709131937,1603724.2032083108,1552842.0,180497.0,185543.0,513827901.0000001
DE9,DE5,DE9DE5,14.351321575249472,0.16733068227767944,2.0,59.0,11.0,5415.999999999998
DE9,DE9,DE9DE9,47536.087300379484,7782914.486700417,7863752.0,588854.0,615073.0,2819584469.0000033
DEA,DEA,DEADEA,34055.27620894316,17531464.898843132,17741790.0,766857.0,785938.0,5412224945.000009
DEB,DEB,DEBDEB,19740.776171706002,3986588.7383041414,4043575.0,235996.0,242288.0,1453220130.9999998
DEC,DEC,DECDEC,2556.1661622421625,999571.7190552218,1000874.0,55387.0,56474.0,364282138.99999976
DED,DED,DEDDED,18396.041935130692,4054278.4384375187,4004747.0,302386.0,309369.0,1219025380.0000012
DEE,DEE,DEEDEE,20508.476675668942,2287021.912003238,2131543.0,204079.0,209865.0,860404588.0000008
DEF,DEF,DEFDEF,15594.37421842025,2795812.886089721,2896531.0,207343.0,215543.0,907215215.9999979
DEG,DEG,DEGDEG,16117.428584332514,2188185.9096352216,2098449.0,159195.0,162701.0,690583983.9999993
DK0,DK0,DK0DK0,42759.68874486914,5503314.236122923,5810471.0,516378.0,540171.0,2224409639.000001
EE0,EE0,EE0EE0,43439.25262903287,1288302.1060915627,1331338.0,131259.0,136347.0,382364962.99999917
ES1,ES1,ES1ES1,45486.52988133259,4405731.224690625,4289969.0,253950.0,259955.0,1292493898.000013
ES1,ES4,ES1ES4,1.1855472163273968,0.0,2.0,0.0,0.0,1073.0
ES2,ES1,ES2ES1,4.9086240432260135,7.5418538749218,9.0,4.0,4.0,5262.000000000002
ES2,ES2,ES2ES2,70384.6539751689,4472717.710733449,4524342.0,186030.0,196405.0,1256570826.999992
ES3,ES3,ES3ES3,8014.319353578117,6420262.754597102,6726541.0,133247.0,136079.0,1295198825.9999907
ES4,ES4,ES4ES4,215301.49020624833,5734518.88341521,5497911.0,439268.0,458082.0,2564400948.0000052
ES5,ES5,ES5ES5,60350.32395697327,13593391.088460866,13996543.0,444912.0,465011.0,4162260633.000003
ES6,ES6,ES6ES6,98940.79188955398,9983099.203823399,10166949.0,403553.0,423339.0,3155441621.9999995
ES7,ES7,ES7ES7,7446.355651599306,2073661.53774971,2173779.0,75607.0,76136.0,546099907.9999988
FI1,FI1,FI1FI1,335549.2965965107,5263095.560309903,5416333.0,714363.0,763203.0,1716554554.9999967
FI2,FI2,FI2FI2,1288.728316940854,27073.248930129306,29260.0,5916.0,6306.0,10385216.99999999
FR1,FR1,FR1FR1,12059.444348462863,11770322.40634306,12280286.0,301159.0,306783.0,2582200589.0000014
FR2,FR2,FR2FR2,146561.389472889,10746311.270459339,10740616.0,1062083.0,1109817.0,3842995414.0000033
FR3,FR3,FR3FR3,12436.628150372844,4030550.2371750493,4057097.0,230257.0,238370.0,1156519106.000001
FR4,FR4,FR4FR4,48281.86764119343,5371238.782275443,5421654.0,413577.0,427085.0,1792345906.9999995
FR5,FR5,FR5FR5,85765.19142364043,8526954.282656875,9047852.0,924338.0,963213.0,3519628741.999999
FR6,FR6,FR6FR6,104421.35151882352,6858433.215181795,7349752.0,679572.0,714396.0,2982989398.999999
FR7,FR7,FR7FR7,70870.78107888612,7579630.488595918,8102606.0,583092.0,607783.0,2595574312.000002
FR8,FR8,FR8FR8,68013.0856272423,7826827.9566174345,8352461.0,535524.0,560579.0,2884122134.9999948
FR9,FR9,FR9FR9,88779.79823257479,88779.79823257479,88779.79823257479,88779.79823257479,88779.79823257479,88779.79823257479
GR1,EL1,GR1EL1,56489.96308309069,3557229.8204992088,3287227.0,241365.0,258664.0,1211834085.9999988
GR2,EL2,GR2EL2,53780.98377965159,2370169.3484087475,2204544.0,216333.0,223835.0,806745031.9999981
GR3,EL3,GR3EL3,3792.8824198790558,3977439.3903430575,3809186.0,90182.0,91948.0,1331537456.0000172
GR4,EL4,GR4EL4,17423.248983456637,1144005.0623322153,1126743.0,79546.0,82246.0,413214072.9999993
HR0,HR0,HR0HR0,56372.78386687297,4256155.442537761,3862894.0,290808.0,301681.0,1243246341.0000014
HU1,HU1,HU1HU1,6914.692192664914,2946156.7871616785,3014110.0,125347.0,128196.0,925946644.9999988
HU2,HU2,HU2HU2,36584.72403934119,3003247.6787576256,2893718.0,260716.0,268219.0,897636661.0000005
HU3,HU3,HU3HU3,49463.031113753495,3987657.7978423983,3702463.0,315877.0,328452.0,1383408804.0000029
IE0,IE0,IE0IE0,69889.48323113822,4564624.139361845,5142508.0,399952.0,419143.0,1376580498.000003
IS0,IS0,IS0IS0,102513.0928536727,312923.8801142794,312923.8801142794,62190.0,63842.0,82765749.9999986
ITC,ITC,ITCITC,57893.407514273036,15733251.071010718,15795689.0,642382.0,678443.0,5703013041.999989
ITD,ITH,ITDITH,61114.39193481141,11396646.891415615,11490959.0,610902.0,638961.0,3839642718.9999914
ITE,ITH,ITEITH,328.33084281170426,17917.399478722167,16671.0,936.0,1015.0,4975743.000000005
ITE,ITI,ITEITI,57989.39700518691,11572858.86087971,11691417.0,485050.0,503440.0,3468690310.0000124
ITF,ITF,ITFITF,73218.22480840125,13916300.62911856,13482557.0,523630.0,551667.0,4686023194.00001
ITG,ITG,ITGITG,49759.41681138186,6612542.5390337035,6407543.0,297488.0,311983.0,2536295428.0000095
LI0,LI0,LI0LI0,159.7022535913202,36145.501979554974,39202.0,2106.0,2196.0,15635951.000000052
LT0,LT0,LT0LT0,64732.447171652064,3026800.790214357,2810446.0,255986.0,273652.0,997477031.0000052
LU0,LU0,LU0LU0,2593.705952339357,510661.4547302489,641995.0,31965.0,33535.0,171933324.0000007
LV0,LV0,LV0LV0,64520.06437961418,2077691.839977525,1887246.0,160688.0,167249.0,519545604.0000017
MT0,MT0,MT0MT0,314.11880841440365,410401.1161704464,517092.0,10608.0,10827.0,197027221.99999964
NL1,NL1,NL1NL1,8590.357541283018,1715804.4405402623,1725807.0,118566.0,122509.0,530843601.0000009
NL2,NL2,NL2NL2,10121.095938894092,3530677.3940540473,3692784.0,190253.0,196286.0,1100996142.9999983
NL3,NL3,NL3NL3,9471.297737923516,7823585.657026397,8358764.0,285354.0,292060.0,1935981650.9999971
NL4,NL4,NL4NL4,7288.624583257916,3573470.8810988283,3689586.0,194788.0,199305.0,1210345866.0000029
NO0,NO0,NO0NO0,322459.59391904634,4767103.4272789,5308300.0,519989.0,551501.0,1572855657.0000024
PL1,PL1,PL1PL1,53769.52747858076,7814105.130331799,7854426.0,443860.0,488919.0,2107473658.9999983
PL2,PL2,PL2PL2,27502.049232399328,7946377.773281549,7623957.0,401368.0,433254.0,1582502245.000002
PL3,PL2,PL3PL2,1.224214672642446,0.0,0.0,0.0,0.0,0.0
PL3,PL3,PL3PL3,74853.8854899976,6786465.812964957,6199356.0,480746.0,526606.0,1810627720.9999988
PL4,PL4,PL4PL4,66244.39457367068,6189948.8449227745,6023368.0,370676.0,413797.0,1540244367.0000024
PL5,PL5,PL5PL5,29352.84565217552,3933694.1795158656,3736859.0,225856.0,245110.0,822797993.0000004
PL6,PL6,PL6PL6,60141.164543847626,5823363.791832919,5578283.0,290941.0,328667.0,1267637275.0000021
PT1,PT1,PT1PT1,88833.68831729265,10039707.788101712,9855015.0,632780.0,663657.0,4027020014.999999
PT2,PT2,PT2PT2,2322.8439420327422,244212.61627116302,236183.0,18075.0,18321.0,45582971.999999344
PT3,PT3,PT3PT3,798.5931910558234,266147.3280326126,250430.0,13699.0,13886.0,72734232.99999978
RO1,RO1,RO1RO1,68027.66238155655,4959097.916174377,4791327.0,278717.0,296856.0,1193275119.9999983
RO1,RO2,RO1RO2,28.022699096938535,63.736888065934195,35.0,7.0,8.0,26545.999999999985
RO1,RO4,RO1RO4,2.2227303372930254,0.0,2.0,0.0,0.0,767.9999999999999
RO2,RO2,RO2RO2,72313.949058987,5844406.314814854,5592763.0,364434.0,382787.0,1197741380.0000072
RO2,RO3,RO2RO3,2.6560315200000604,0.0,0.0,0.0,0.0,0.0
RO3,RO1,RO3RO1,3.4072264640497174,39.99999999999999,14.0,15.0,2.0,14062.000000000002
RO3,RO2,RO3RO2,11.097417944555545,1.7578840255737316,3.0,6.0,6.0,2902.0
RO3,RO3,RO3RO3,36120.29451359838,5398649.538084233,5109600.0,237721.0,250714.0,1127510903.9999974
RO4,RO1,RO4RO1,15.253892199236152,37.870443198829875,55.0,5.0,4.0,24167.999999999993
RO4,RO3,RO4RO3,9.21062183838322,7.038461685180666,4.0,1.0,1.0,2482.9999999999995
RO4,RO4,RO4RO4,61070.01021994604,3904077.8757687486,3542284.0,259008.0,274133.0,997476838.9999996
SE1,SE1,SE1SE1,50142.52483126412,3683923.164754538,4152335.0,282778.0,298739.0,992401290.0000019
SE2,SE2,SE2SE2,84822.95858222136,4100282.084118254,4507423.0,385542.0,410668.0,1332650367.0000055
SE3,SE3,SE3SE3,314208.2140733192,1694142.3158960743,1756430.0,290283.0,304683.0,536480803.00000054
SI0,SI0,SI0SI0,20255.543396909885,2044619.6716632675,2106568.0,128919.0,135157.0,575445312.9999994
SK0,SK0,SK0SK0,48993.08327387012,5399339.20285196,5449143.0,321525.0,334691.0,1380947758.9999988
UKC,UKC,UKCUKC,8605.904675025864,2591253.609684759,2591253.609684759,108735.0,112418.0,456221379.9999993
UKD,UKD,UKDUKD,14183.001155404716,7048731.998156201,7048731.998156201,267312.0,275972.0,1128503398.0000021
UKE,UKE,UKEUKE,15429.004975574444,5281978.066358542,5281978.066358542,226826.0,237168.0,977993303.9999988
UKF,UKF,UKFUKF,15643.298775559793,4532870.533140723,4532870.533140723,222380.0,233540.0,995349624.0000029
UKG,UKG,UKGUKG,13013.636911740181,5601954.928615276,5601954.928615276,227635.0,236523.0,1015480714.9999983
UKH,UKH,UKHUKH,19159.020028822633,5841661.283151412,5841661.283151412,293999.0,314840.0,1150648529.000001
UKI,UKI,UKIUKI,1575.719032052219,8149632.348185815,8149632.348185815,135770.0,136076.0,1531305084.0000029
UKJ,UKJ,UKJUKJ,19107.775389774924,8618437.745531699,8618437.745531699,394937.0,412315.0,1785637360.9999948
UKK,UKK,UKKUKK,23902.892790081707,5278494.384995556,5278494.384995556,286983.0,306327.0,1118807972.9999962
UKL,UKL,UKLUKL,20817.310756196508,3057371.086814654,3057371.086814654,174195.0,183294.0,635101996.9999981
UKM,UKM,UKMUKM,78856.8835495156,5264833.487183703,5264833.487183703,328234.0,352391.0,1108868732.0000026
UKN,UKN,UKNUKN,14151.24353712704,1785946.43679493,1785946.43679493,115022.0,124449.0,354814297.0000001
