code_v2013,code_v2016,uniqueID,areaKm,pop18,pop11,artif_surf18,artif_surf12
DE238,DE238,DE238DE238,1392.6,192555.7,182589.4,14859.0,14293.0
DE239,DE235,DE239DE235,5.9,0.0,0.0,22.0,22.0
DE239,DE239,DE239DE239,1457.6,146436.2,142367.8,13802.0,13178.0
DE23A,DE23A,DE23ADE23A,1084.4,72850.4,74944.4,7595.0,6774.0
DE241,DE241,DE241DE241,54.9,76988.3,70717.9,2888.0,2898.0
DE242,DE242,DE242DE242,66.5,73997.2,70715.2,2983.0,2898.0
DE243,DE243,DE243DE243,48.1,41211.8,41380.3,1973.0,1957.0
DE244,DE244,DE244DE244,58.2,45834.0,44436.1,2328.0,2271.0
DE245,DE245,DE245DE245,1166.5,146791.2,143545.6,11129.0,10729.0
DE246,DE246,DE246DE246,1273.5,103756.2,105487.0,10327.0,9627.0
DE247,DE247,DE247DE247,590.9,86922.9,87455.8,6899.0,6604.0
DE248,DE248,DE248DE248,642.9,115724.8,113262.1,7231.0,6829.0
DE249,DE249,DE249DE249,893.5,95948.3,99713.2,8825.0,8403.0
DE24A,DE24A,DE24ADE24A,651.5,67461.0,69880.1,5112.0,4872.0
DE24B,DE24B,DE24BDE24B,658.0,72087.7,74070.4,6746.0,6419.0
DE24C,DE24C,DE24CDE24C,519.8,66752.4,67346.9,5076.0,5046.0
DE24D,DE24D,DE24DDE24D,606.2,73523.2,75964.8,5984.0,5591.0
DE251,DE251,DE251DE251,99.8,41660.0,39491.9,2440.0,2363.0
DE252,DE252,DE252DE252,78.0,110646.0,104084.3,3417.0,3390.0
DE253,DE253,DE253DE253,63.3,125732.9,115635.2,3197.0,3160.0
DE254,DE254,DE254DE254,187.6,515036.7,485099.7,12378.0,12245.0
DE255,DE255,DE255DE255,40.7,40956.8,38421.1,1558.0,1535.0
DE256,DE256,DE256DE256,1972.8,183268.0,178323.4,17626.0,16909.0
DE257,DE257,DE257DE257,564.4,135725.9,129809.0,7705.0,7458.0
DE258,DE258,DE258DE258,307.1,116364.9,113182.7,5478.0,5295.0
DE259,DE259,DE259DE259,797.7,170068.9,164351.4,10606.0,10393.0
DE25A,DE25A,DE25ADE25A,1267.8,99673.7,97521.8,9412.0,8930.0
DE25B,DE25B,DE25BDE25B,895.1,126275.0,123589.8,10222.0,9912.0
DE25C,DE25C,DE25CDE25C,970.3,94179.4,92357.5,8127.0,7790.0
DE261,DE261,DE261DE261,61.9,70112.4,66963.7,2534.0,2529.0
DE262,DE262,DE262DE262,35.5,53181.1,52070.5,2015.0,1952.0
DE263,DE263,DE263DE263,87.8,126950.5,124683.0,4435.0,4399.0
DE264,DE264,DE264DE264,699.0,173868.5,173330.6,9475.0,9379.0
DE265,DE265,DE265DE265,1137.7,103355.1,104032.5,12010.0,11811.0
DE266,DE266,DE266DE266,1021.4,79808.7,80841.0,6952.0,6672.0
DE267,DE267,DE267DE267,956.5,84468.0,84617.9,7118.0,6907.0
DE268,DE268,DE268DE268,683.7,90446.9,87705.2,8789.0,8518.0
DE269,DE269,DE269DE269,715.0,128527.2,128457.9,7603.0,7433.0
DE26A,DE26A,DE26ADE26A,1321.9,126611.5,127454.4,10625.0,10272.0
DE26B,DE26B,DE26BDE26B,841.3,115227.3,113035.6,8777.0,8495.0
DE26C,DE26C,DE26CDE26C,966.9,161003.8,157754.0,10653.0,10248.0
DE271,DE271,DE271DE271,146.4,291853.1,264223.8,6815.0,6759.0
DE272,DE272,DE272DE272,40.5,43329.7,41249.4,1676.0,1648.0
DE273,DE273,DE273DE273,63.2,68311.0,63480.2,2195.0,2140.0
DE274,DE274,DE274DE274,69.8,43517.0,41148.4,1795.0,1770.0
DE275,DE275,DE275DE275,779.7,132830.2,127201.0,9083.0,8770.0
DE276,DE276,DE276DE276,1071.5,250576.3,239654.9,16285.0,15607.0
DE277,DE277,DE277DE277,791.5,95137.8,93121.1,8017.0,7693.0
DE278,DE278,DE278DE278,763.4,124534.3,120183.0,9569.0,9234.0
DE279,DE279,DE279DE279,515.6,172772.3,163379.2,9022.0,8797.0
DE27A,DE27A,DE27ADE27A,323.2,79974.5,77612.2,4826.0,4659.0
DE27B,DE27B,DE27BDE27B,1393.2,139417.9,133925.0,11184.0,10741.0
DE27C,DE27C,DE27CDE27C,1229.8,142383.6,135286.7,12392.0,11782.0
DE27D,DE27D,DE27DDE27D,1274.3,133078.5,128000.6,11630.0,11113.0
DE27E,DE27E,DE27EDE27E,1528.3,154670.5,149210.5,10580.0,10144.0
DE300,DE300,DE300DE300,891.8,3611161.8,3283012.2,63898.0,63554.0
DE401,DE401,DE401DE401,229.3,71752.1,71776.7,4803.0,4763.0
DE402,DE402,DE402DE402,164.5,101188.2,99919.1,7455.0,6992.0
DE403,DE403,DE403DE403,147.7,59766.2,58761.0,3494.0,3477.0
DE404,DE404,DE404DE404,186.9,174942.8,155562.7,6353.0,6233.0
DE405,DE405,DE405DE405,1480.7,182101.8,175788.1,18342.0,18083.0
DE406,DE406,DE406DE406,2275.5,167842.9,162116.3,23289.0,22574.0
DE407,DE407,DE407DE407,1900.2,103492.4,110320.3,14648.0,14166.0
DE408,DE408,DE408DE408,1727.4,160767.4,153193.9,17258.0,16917.0
DE409,DE409,DE409DE409,2157.6,192868.9,187129.8,23935.0,23437.0
DE40A,DE40A,DE40ADE40A,1807.8,209919.0,202276.0,20484.0,20112.0
DE40B,DE40B,DE40BDE40B,1222.7,111066.8,117884.8,14576.0,14047.0
DE40C,DE40C,DE40CDE40C,2257.1,178352.2,177765.4,21848.0,21397.0
DE40D,DE40D,DE40DDE40D,2525.8,99380.2,100183.7,12658.0,12281.0
DE40E,DE40E,DE40EDE40E,2592.6,214077.5,204436.4,28090.0,27712.0
DE40F,DE40F,DE40FDE40F,2138.8,77262.5,80300.0,12026.0,11620.0
DE40G,DE40G,DE40GDE40G,1656.3,115045.8,122778.1,26425.0,25084.0
DE40H,DE40H,DE40HDE40H,2103.5,167368.2,160214.9,33941.0,33460.0
DE40I,DE40I,DE40IDE40I,3075.7,120259.1,124743.0,16912.0,16431.0
DE501,DE501,DE501DE501,325.2,566382.1,537761.1,19948.0,19693.0
DE502,DE502,DE502DE502,76.1,112626.3,107403.1,4470.0,4401.0
