code_v2010,code_v2013,uniqueID,areaKm,pop18,pop11,artif_surf18,artif_surf12
AT1,AT1,AT1AT1,23510.4,3863901.9,3609820.4,226713.0,217117.0
AT2,AT2,AT2AT2,25897.4,1805429.4,1764237.8,162524.0,151253.0
AT3,AT3,AT3AT3,34355.1,3183335.8,3021258.5,238807.0,226710.0
BE1,BE1,BE1BE1,162.4,1195821.7,1133091.1,14121.0,14055.0
BE2,BE2,BE2BE2,13591.7,6563438.2,6324668.6,435715.0,421228.0
BE3,BE3,BE3BE3,16903.5,3638151.7,3535778.4,262292.0,251714.0
BG3,BG3,BG3BG3,68282.9,3486018.4,3748920.8,348633.0,339473.0
BG4,BG4,BG4BG4,42665.7,3512491.4,3612010.9,203481.0,195572.0
CH0,CH0,CH0CH0,41286.3,8613179.2,7948865.8,375467.0,359447.0
CY0,CY0,CY0CY0,9248.8,862530.1,838344.5,104294.0,96512.0
CZ0,CZ0,CZ0CZ0,78873.6,10608612.6,10436720.7,705018.0,681329.0
DE1,DE1,DE1DE1,35741.6,11018045.0,10484509.9,499929.0,485062.0
DE2,DE2,DE2DE2,70539.6,12995197.3,12395613.8,801334.0,770841.0
DE3,DE3,DE3DE3,891.8,3611195.7,3283044.8,63899.0,63555.0
DE4,DE4,DE4DE4,29652.7,2507461.6,2465153.5,306560.0,298808.0
DE5,DE5,DE5DE5,401.8,679146.7,645297.1,24441.0,24117.0
DE6,DE6,DE6DE6,738.6,1827451.0,1698509.4,48976.0,48641.0
DE7,DE7,DE7DE7,21113.5,6242444.1,5971267.3,291572.0,285317.0
DE8,DE8,DE8DE8,23060.8,1604768.3,1605547.0,185984.0,180928.0
DE9,DE9,DE9DE9,47658.0,7963403.1,7784571.4,615876.0,589625.0
DEA,DEA,DEADEA,34109.0,17904831.4,17537887.7,786564.0,767446.0
DEB,DEB,DEBDEB,19854.7,4073542.2,3989991.9,242975.0,236661.0
DEC,DEC,DECDEC,2570.9,989656.8,1000197.9,56592.0,55505.0
DED,DED,DEDDED,18448.2,4079466.3,4056565.1,309766.0,302775.0
DEE,DEE,DEEDEE,20550.2,2222943.4,2287287.4,210044.0,204245.0
DEF,DEF,DEFDEF,15612.7,2883790.6,2798881.1,215905.0,207665.0
DEG,DEG,DEGDEG,16200.5,2151712.5,2188547.4,162947.0,159441.0
DK0,DK0,DK0DK0,43104.7,5451547.4,5514763.0,542116.0,518292.0
EE0,EE0,EE0EE0,45301.3,1332536.7,1288912.9,136509.0,131412.0
EL1,EL5,EL1EL5,42473.5,2762017.1,2812871.8,200576.0,186471.0
EL1,EL6,EL1EL6,14041.7,729040.1,744447.0,58142.0,54941.0
EL2,EL5,EL2EL5,9146.5,334994.8,343755.0,32669.0,32391.0
EL2,EL6,EL2EL6,44641.9,1988982.5,2026544.5,191289.0,184056.0
EL3,EL3,EL3EL3,3802.2,3814096.7,3980628.3,92385.0,90619.0
EL4,EL4,EL4EL4,17457.7,1114421.1,1145322.4,82522.0,79820.0
ES1,ES1,ES1ES1,45491.6,4276126.4,4405780.6,259980.0,253975.0
ES2,ES2,ES2ES2,70385.8,4464312.0,4472727.5,196407.0,186031.0
ES3,ES3,ES3ES3,8030.8,6578317.0,6420637.2,136127.0,133294.0
ES4,ES4,ES4ES4,215315.8,5508581.6,5734726.4,458130.0,439316.0
ES5,ES5,ES5ES5,60343.9,13653087.3,13593398.8,465004.0,444908.0
ES6,ES6,ES6ES6,98944.6,9995459.8,9985993.0,423459.0,403669.0
ES7,ES7,ES7ES7,7446.4,2109626.3,2073661.5,76136.0,75607.0
FI1,FI1,FI1FI1,335908.6,5366201.6,5267542.5,764416.0,715471.0
FI2,FI2,FI2FI2,1303.0,28380.2,27128.2,6335.0,5943.0
FR1,FR1,FR1FR1,12069.2,12116930.9,11785723.6,307127.0,301503.0
FR2,FR2,FR2FR2,146618.5,10814257.8,10747652.6,1110083.0,1062332.0
FR3,FR3,FR3FR3,12444.8,4066297.4,4032607.9,238509.0,230379.0
FR4,FR4,FR4FR4,48304.3,5407664.4,5372033.2,427177.0,413663.0
FR5,FR5,FR5FR5,85783.3,8837476.7,8527983.2,963418.0,924534.0
FR6,FR6,FR6FR6,104461.2,7143682.0,6859034.5,714496.0,679668.0
FR7,FR7,FR7FR7,71133.9,7918713.7,7581226.4,607954.0,583260.0
FR8,FR8,FR8FR8,68196.7,8112140.8,7827804.2,560745.0,535652.0
FR9,FRA,FR9FRA,88992.1,88992.1,88992.1,88992.13554669834,88992.13554669834
HR0,HR0,HR0HR0,56363.4,4068246.6,4256031.8,301671.0,290797.0
HU1,HU1,HU1HU1,6914.9,3011005.2,2946134.5,128193.0,125344.0
HU2,HU2,HU2HU2,36606.7,2927703.2,3003259.2,268246.0,260730.0
HU3,HU3,HU3HU3,49480.0,3839126.7,3987689.2,328465.0,315889.0
IE0,IE0,IE0IE0,69889.6,4751135.7,4564624.1,419143.0,399952.0
IS0,IS0,IS0IS0,102654.8,345165.4,314524.7,64486.0,62830.0
ITC,ITC,ITCITC,57955.7,16068088.8,15740585.4,679120.0,643030.0
ITF,ITF,ITFITF,73261.1,13972907.8,13927881.2,552571.0,524505.0
ITG,ITG,ITGITG,49817.3,6652838.4,6619400.3,313132.0,298628.0
ITH,ITH,ITHITH,61508.3,11608234.4,11418957.5,640513.0,612342.0
ITI,ITI,ITIITI,58021.7,12026482.1,11578160.7,504071.0,485666.0
LI0,LI0,LI0LI0,159.9,38083.6,36145.7,2197.0,2107.0
LT0,LT0,LT0LT0,64899.3,2807463.3,3027321.1,273768.0,256100.0
LU0,LU0,LU0LU0,2595.3,602645.4,511196.6,33555.0,31985.0
LV0,LV0,LV0LV0,64585.5,1927317.3,2079529.3,167665.0,161091.0
MT0,MT0,MT0MT0,315.3,467596.2,411392.1,10863.0,10644.0
NL1,NL1,NL1NL1,8615.3,1707195.5,1715913.3,122563.0,118612.0
NL2,NL2,NL2NL2,10123.3,3613636.9,3530790.9,196305.0,190266.0
NL3,NL3,NL3NL3,9505.5,8170568.4,7823952.2,293110.0,286396.0
NL4,NL4,NL4NL4,7290.8,3638552.2,3573844.0,199334.0,194822.0
NO0,NO0,NO0NO0,322494.5,5119033.3,4767320.5,551542.0,520030.0
PL1,PL1,PL1PL1,53777.3,7860908.0,7814434.8,488945.0,443882.0
PL2,PL2,PL2PL2,27517.5,7939184.3,7947267.4,433353.0,401451.0
PL3,PL3,PL3PL3,74864.2,6687646.2,6786574.4,526617.0,480751.0
PL4,PL4,PL4PL4,66255.2,6208214.4,6190481.5,413835.0,370713.0
PL5,PL5,PL5PL5,29358.3,3893452.0,3933742.4,245128.0,225868.0
PL6,PL6,PL6PL6,60152.3,5840177.4,5823555.8,328687.0,290954.0
PT1,PT1,PT1PT1,88735.5,9770865.8,10039062.4,663722.0,632859.0
PT2,PT2,PT2PT2,2322.9,240255.2,244212.6,18321.0,18075.0
PT3,PT3,PT3PT3,797.9,252430.2,266165.5,13898.0,13711.0
RO1,RO1,RO1RO1,68264.7,4885770.2,4960112.7,297053.0,278903.0
RO2,RO2,RO2RO2,72590.6,5638620.6,5845905.4,384073.0,365736.0
RO3,RO3,RO3RO3,36246.0,5265957.3,5408524.7,251450.0,238395.0
RO4,RO4,RO4RO4,61207.7,3733952.3,3904470.9,274230.0,259111.0
SE1,SE1,SE1SE1,50142.4,4015586.6,3683923.2,298742.0,282781.0
SE2,SE2,SE2SE2,84822.8,4388041.7,4100282.1,410668.0,385542.0
SE3,SE3,SE3SE3,314213.2,1741034.3,1694144.3,304683.0,290283.0
SI0,SI0,SI0SI0,20266.4,2065137.8,2044986.9,135180.0,128940.0
SK0,SK0,SK0SK0,49025.9,5442318.1,5399563.2,334737.0,321568.0
UKC,UKC,UKCUKC,8605.9,2632895.4,2591253.6,112418.0,108735.0
UKD,UKD,UKDUKD,14183.1,7230782.0,7048741.2,275973.0,267314.0
UKE,UKE,UKEUKE,15429.0,5454602.0,5281978.1,237168.0,226826.0
UKF,UKF,UKFUKF,15643.3,4776340.5,4532870.5,233540.0,222380.0
UKG,UKG,UKGUKG,13013.7,5877814.4,5601954.9,236523.0,227635.0
UKH,UKH,UKHUKH,19159.0,6172595.0,5841661.3,314840.0,293999.0
UKI,UKI,UKIUKI,1575.7,8788341.3,8149632.3,136075.0,135769.0
UKJ,UKJ,UKJUKJ,19107.8,9071194.0,8618438.3,412315.0,394937.0
UKK,UKK,UKKUKK,23903.0,5576164.4,5278669.6,306339.0,286995.0
UKL,UKL,UKLUKL,20818.3,3117506.8,3057422.9,183301.0,174203.0
UKM,UKM,UKMUKM,78861.7,5410118.3,5264888.3,352415.0,328259.0
UKN,UKN,UKNUKN,14151.5,1884025.7,1785952.4,124449.0,115022.0
